channel,message_id,date,text
@meneshayeofficial,1003,2025-05-15 11:01:41+00:00,https://www.tiktok.com/@gelagle_?_t=ZM-8wNGRdFTctq&_r=1
@meneshayeofficial,1002,2025-05-14 15:31:41+00:00,"እስከዛ 2በ1 የልጆች ፖፖ

👉ተነጥሎ ወጥቶ ሲንክ ላይ የሚቀመጥ
👉ለልጆች ምቹ የሆነ ልዩ ዲዛይን
👉የልጆዎን ደህንነት የሚጠብቅ
👉ማይቀዘቅዝ እና የማይቆረቁር 
👉በጣም ጠንካራ
👉ለማፅዳት አመቺ እና በቀላሉ የሚነቃቀል
👉የተረጋገጠ የ አንድ ዓመት ዋስትና እንሰጣለን‼️


0989939393    /   📱0911259661 

🚴‍♂️ ይዘዙን ያሉበት ድረስ እናመጣለን‼️

👉በሚሊኒየም እና ኤግዚቢሽን ባዛር ያገኙናል

👉#kidspottytraining #የልጅ_ልጅ_ደስታ #mombabycare #ethiomom #addisababa #gelagle"
@meneshayeofficial,1001,2025-05-13 13:27:42+00:00,"**የገላግሌ እህት ብራድ የሆነው ከራስ በላይ ችግር ፈቺ የሆኑ የግል ምቾትን እና ደህንነትን የሚጠብቁ ምርቶችን በቅርቡ  ያቀርባል ።

ወድ የገላግሌ እና የመነሻዬ ደንበኞቻችን ከራስ በላይ ምርቶችን በቀላሉ እንዲያገኙ ከዚህ በታች ባስቀመጥንልዎ ማስፈንጠሪያ ተጠቅመው  ድረ ገጻችን  ይቀላቀሉ ።

telegram :****https://t.me/kerasbelayofficial****
tik tok:****tiktok.com/@kerasbelayofficial**"
@meneshayeofficial,1000,2025-05-09 16:02:46+00:00,"በሪሞት የሚንቀሳቀሱ ጠንካራና ቅንጡ መኪኖችን ለልጆችዎ ከመነሻዬ ይሸምቱ!!

👉 መነሻዬ የልጆችዎን መነሻ የሚያቀሉ ትምህርታዊ መጫዎቻዎችን የሚያገኙበት ስፍራ!!

📍ጉርድ ሾላ ሆሊ ሲቲ ሴንተር 3ኛ ፎቅ

ይደውሉ 0989939393 / 0930323334

website:- https://meneshaye-official.com/en/meneshaye-rc-cars.html"
@meneshayeofficial,999,2025-05-08 17:53:34+00:00,"**ገላግሌ የልጆች ምግብ መስሪያ
ይህን ያህል ቀሏል!!
☑️ይቀቅላል☑️ይፈጫል☑️ያልማል☑️ፀረ-ብክለት☑️በራሱ የሚፀዳ

👉ከፍተኛ ጉልበት ስላለው በፍጥነት ምግብ ያዘጋጃል
👉የራሱ ሰአት መቆጣጠሪያ ያለው

የተረጋገጠ የ አንድ ዓመት ዋስትና እንሰጣለን‼️

📱**0989939393**    /   📱**0911259661** 

🚴‍♂️ ይዘዙን ያሉበት ድረስ እናመጣለን‼️

👑👑 ውድ ደንበኛችን በስራችን ላይ ሀሳብ እና አስተያየት ካለዎት  በዚህ ስልክ ደዉለዉ ያሳዉቁን። 
**0939091943**



**#foodprocessor** **#forkids** **#kitchengadgets** **#mom** **#mombabycare** **#mombabyfeeding** **#የልጆች** **#ethiopianmother** **#addisababa"
@meneshayeofficial,998,2025-05-07 17:03:15+00:00,"☑️ሁሉንም በአንድ የያዘ የልጆች መጫወቻ

☑️ለበለጠ መረጃ ከታች ያለውን ማስፈንጠሪያ ይጫኑ
https://meneshaye-official.com/en/meneshaye-kids-play.html

☎️**ይደውሉ **0989939393** ወይም **0930323334** ያሉበት እንደርሳለን**"
@meneshayeofficial,997,2025-05-06 15:24:23+00:00,"☑️**የሂሳብ ሊቅ መነሻ ጥቅል

☑️የአለም ቋንቋ ከቻሉ እዳዉ ገብስ ነው

☑️ቁጥርን ከመቁጠር ጀምሮ ሂሳብን በቀላሉ የሚማሩበት

☑️ለበለጠ መረጃ ከታች ያለውን ማስፈንጠሪያ ይጫኑ

****https://meneshaye-official.com/meneshaye-lelije/yehisab-liq.html****

☑️ይደውሉ ****0989939393**** ወይም ****0930323334**** ያሉበት እንደርሳለን**"
@meneshayeofficial,996,2025-05-05 15:45:32+00:00,"swing car 
👉 ያለምንም ኤሌክትሪክና ቻረጅ የሚሰራ 
👉 እጃቸውን ተጠቅመው ብቻ የሚነዱት
👉 እስከ 120 ኪሎ ግራም  መሸከም የሚችል

ይደውሉ 0989939393 ወይም 0930323334

የ Swing car ዋጋ ከነ ማብራሪያ
👇👇👇👇👇
 https://meneshaye-official.com/en/meneshaye-manual-vehicles.html

አድራሻ፦
📍 ጉርድ ሾላ ሆሊ ሲቲ ሴንተር 3ኛ ፎቅ
የልጅዎን መነሻ ያቅልሉ!
#swingcar #car #play #toy #kid #store #game #entertain #gift #logicalthinking #educationaltoys #meneshaye"
@meneshayeofficial,995,2025-05-03 11:07:00+00:00,"የቀለሜ መነሻ ጥቅል
👉ከእርሳስ አያያዝ ጀምሮ አማርኛና እንግሊዘኛ በቀላሉ ማንበብና መፃፍ የሚያስችል ጥቅል የቀለሜ መነሻ ጥቅል
ልጆች እየወደዱ የሚማሩበት ፤ ሳይሰላቹ የሚያጠኑበት!!
👉 ባለ ድምፅ መማሪያ መነሻዬ ፓድ
👉 የሰአት አቆጣጠርን የሚማሩበት
👉 የስዕል ችሎታቸውን የሚያዳብሩበት
👉 11 እየፃፉና እያጠፉ የሚለማመዱባቸው መፃህፍት
👉 ኤሌክትሮኒክ ሰሌዳና 2በ1 ሰሌዳ
👉 የሰዓት መማሪያ ቦርድ
👉 ከ20 በላይ ማርከሮችና ጠመኔዎችን ያካተተ
👉 በዶ/ር ኢዮብ ማሞ ተዘጋጅቱ ለወላጆች ከመነሻዬ ከተበረከተ ስጦታ ጋር
ዋጋ 12000
ስለቀለሜ መነሻ የበለጠ ለማወቅ ከታች ያለውን ማስፈንጠሪያ ይጫኑ
https://meneshaye-official.com/meneshaye-lelije/yekeleme-menesha.html

☎️ይደውሉ 0989939393 ወይም 0930323334 ያሉበት እንደርሳለን
http://tiktok.com/@meneshayeofficial"
@meneshayeofficial,994,2025-05-02 15:35:53+00:00,"4D HUMAN ANATOMY

☑️ለጆች እየገጣጠሙ ይጫወቱ ስለሰውነት ክፍሎች በጥልቀት ይወቁ!

👉የበለጠ ለማወቅ ከታች ያለውን ማስፈንጠሪያ ይጫኑ

**https://meneshaye-official.com/en/meneshaye-4d-anatomy.html**  

👉ይደውሉ 0989939393 ወይም 0930323334 ያሉበት እንደርሳለን

👉http://tiktok.com/@meneshayeofficial

👉አድራሻ፦ ጉርድ ሾላ ሆሊ ሲቲ ሴንተር ፤ ፒያሳ ካንትሪ ታወር ፤ ጀሞ ደሊና ሞል ፤ ገርጂ ከፋውንቴን ህንፃ ፊት ለፊት

🙏ውድ ደንበኛችን በስራችን ላይ ሀሳብ እና አስተያየት 
     ካለዎት ብቻ በዚህ ስልክ ደዉለዉ ያሳዉቁን። 
    0939091943"
@meneshayeofficial,993,2025-04-30 09:23:39+00:00,"**ባለ ድምፅ በካርድ የሚሰራ የህፃናት መመሪያ!!

ልጆችዎ ድክ ድክ ብለው ንግግር ይጀምሩ
👉150 አማርኛ፣ እንግሊዘኛ እና ሂሳብ መማሪያ ካርድ ያለው
🗣ድክዬ ድክዬ. . .ድክ. . .ድክዬ
ሰምቼ ማልጠግባት ውብ መማሪያዬ

👉የመጀመሪያ ደረጃ ባለድምፅ የልጆች መማሪያ

👉በአማርኛ እና በእንግሊዘኛ ቋንቋ

👉ትምህርት ቤት ላልገቡ ቤት ውስጥ ለተቀመጡ ህፃን ተመራጭ

👉በቻርጅም በባትሪም የሚሰራ ሲሆን ወደተፈለገው ቦታ ይዞ ለመንቀሳቀስ ምቹ።

የመነሻዬ ድክድክ ማብራሪያ ከነ ዋጋ ለማወቅ ከታች ያለውን መስፈንጠሪያ ይጫኑ

**ስለምርቶ የበለጠ ለማወቅ ይሄን ይጫኑ

https://meneshaye-official.com/meneshaye-lelije/dik-dik.html**

ይደውሉ **0989939393** ወይም **0930323334** ያሉበት እንደርሳለን

**http://tiktok.com/@meneshayeofficial**
**
#kidsoftiktok**  **#kidsactivities** **#forkids**  **#science** **#children** **#kids** **#knowledge** # **#kidsactivities** **#kidsoftiktok"
@meneshayeofficial,992,2025-04-28 07:21:53+00:00,"ስለምርቱ እኛ ሳንሆን የተጠቀሙበት  መስክረውለታል  !   
👉የልጆች ጠረቤዛ ከነወንበር
👉በጣም ጠንካራ
👉ማንጠልጠያ ያለው
👉በፈለጉት መጠን ከፍ ዝቅ የሚያረጉት
👉የራሱ መሳቢያ ያለው 
👉ከላይ የተገጠመለት መጽሐፍ ማስቀመጫ ያለው እያዩ እንዲጽፉ የሚያስችላቸው
**☎️ **0989939393** / **0930323334** ይዘዙን ያሉበት እናደርሳለን**

የመነሻዬ ቴሌግራም ቻናል ይቀላቀሉ
👉**https://t.me/meneshayeofficial**"
@meneshayeofficial,980,2025-04-27 13:09:50+00:00,"ለልጆቻችሁ ሞባይል አትስጡ !
ለጥንቃቄ ያህል ይህን ቪዲዮ ይመልከቱ

0989939393/0930323334"
@meneshayeofficial,979,2025-04-25 16:49:50+00:00,"**እስከዛ 2በ1 የልጆች ፖፖ
**
👉ተነጥሎ ወጥቶ ሲንክ ላይ የሚቀመጥ
👉**ለልጆች ምቹ የሆነ ልዩ ዲዛይን
👉የልጆዎን ደህንነት የሚጠብቅ
👉ማይቀዘቅዝ እና የማይቆረቁር 
👉በጣም ጠንካራ
👉ለማፅዳት አመቺ እና በቀላሉ የሚነቃቀል
👉የተረጋገጠ የ አንድ ዓመት ዋስትና እንሰጣለን‼️
**

0989939393**    /   📱**0911259661** 

🚴‍♂️ ይዘዙን ያሉበት ድረስ እናመጣለን‼️

👉በሚሊኒየም እና ኤግዚቢሽን ባዛር ያገኙናል

👉**#kidspottytraining** **#የልጅ_ልጅ_ደስታ** **#mombabycare** **#ethiomom** **#addisababa** **#gelagle"
@meneshayeofficial,978,2025-04-19 11:54:17+00:00,"📱0989939393    /   📱0911259661 

🚴‍♂️ ይዘዙን ያሉበት ድረስ እናመጣለን‼️"
@meneshayeofficial,977,2025-04-17 18:19:20+00:00,"📱0989939393📱0911259661 

🚴‍♂️ ይዘዙን ያሉበት ድረስ እናመጣለን‼️"
@meneshayeofficial,976,2025-04-17 12:21:02+00:00,www.tiktok.com/@gelagle_/live?source=h5_m&_r=1&enter_from_merge=share&enter_method=share&share_from_user_id=6887020984789730310&user_id=6887020984789730310&sec_user_id=MS4wLjABAAAARQexPoSaqApY6q5aveOh8oocwc9GfI1SrwGB6y4hsGjL2qrPRRrfLNGl1heWyLhj&utm_source=copy&utm_campaign=client_share&utm_medium=android&share_iid=7493869067544479494&share_link_id=94f27077-963f-4567-9788-afa1a2dcb51f&share_app_id=1233&ugbiz_name=LIVE&ug_btm=b2878%2Cb4180&timestamp=1744892355&social_share_type=10&enable_checksum=1
@meneshayeofficial,975,2025-04-17 11:29:42+00:00,"ገላግሌ ቡናና ቅመም መፍጫ
👉ለቡናና ለቅመም ሁለት  የተለያየ መፍጫ ያለው
👉 2 የማቀዝቀዣ (ፋን) ሲስተም ያለው
👉መያዣው ከሞተሩ ስለሚለይ ለማፅዳት ቀላል
☑️የተረጋገጠ የ አንድ ዓመት ዋስትና እንሰጣለን‼️

📱0989939393📱0911259661 

🚴‍♂️ ይዘዙን ያሉበት ድረስ እናመጣለን‼️

👉 ቲክቶክ ቻናል ወይም ፌስቡክ ገፃችንን ይጎብኙ!!

🎯 ቲክቶክ:http://tiktok.com/@gelagle_
🎯 ቴሌግራም https://t.me/gelaglewoch፡http://facebook.com/@gelagleofficial
🎯 ዌብሳይት፡- https://gelagle-official.com/


#spice #ቡና_መፍጫ #coffe_grinder  #ethiopiancoffee #spice_grind  #gelagle  #Ethiopia inder #የቤትዕቃ"
@meneshayeofficial,974,2025-04-17 11:27:14+00:00,"**የቤት ጽዳት ጉዳይ ልጅ እየተከባከብኩኝ ቢሆንም እንኳን የገላግሌን የቤት ማጽጃ 3ቱን በአንድ ላይ በ 6800 ብር ገዝቼ ተገላግያለው ብላለች እናንተስ?
**
👉**በራሱ የሚጨምቅ መወልወያ
👉የምንጣፍ መጥረጊያ
👉የመስታወት መወልወያ

👉ለበአል ታላቅ ቅናሽ በማይታመን ዋጋ

🏏አድራሻ ፦
1 .ጉርድ ሾላ ሆሊ ሲቲ ሴንተር 3ኛ ፎቅ
2 . ፒያሳ ካንትሪ ታወር 2ኛ ፎቅ፤
3 . ጀሞ ደሊና ህንፃ ምድር ላይ
(ውልና ማስረጃ ያለበት ህንፃ) 
4 . ገርጂ መብራት ሃይል
      ፋውንቴን ህንፃ ፊት ለፊት

👉የተረጋገጠ የ አንድ ዓመት ዋስትና እንሰጣለን‼️

📱**0989939393**    /   📱**0911259661** 

🚴‍♂️ ይዘዙን ያሉበት ድረስ እናመጣለን‼️

☑️በሱቆቻችን እና በኤግዚቢሽን፤ ሚሊኒየምና በአዳማ ባዛር ያገኙናል
👑👑 ውድ ደንበኛችን በስራችን ላይ ሀሳብ እና አስተያየት ካለዎት  በዚህ ስልክ ደዉለዉ ያሳዉቁን። 
**0939091943**

👉 ቲክቶክ ቻናል ወይም ፌስቡክ ገፃችንን ይጎብኙ!!

🎯 ቲክቶክ:**http://tiktok.com/@gelagle_**
🎯 ፌስቡክ፡**http://facebook.com/@gelagleofficial**
🎯 ዌብሳይት፡- **https://gelagle-official.com/**

**#homeappliancestores** **#appliances** **#viralproducts** #fyp#ገላግሌ#gelagle#mop#floorcleaning **#homecleaning** **#homeappliances** **#መጥረጊያ** **#fypシ**゚viralシfypシ゚viralシalシ **#fasika"
@meneshayeofficial,973,2025-04-17 11:26:37+00:00,"2ቱን በአንድ ላይ ** ምንጣፍ መጥረጊያ እና መስታወት ማፅጃ  በ 4600
👉ምንጣፍ መጥረጊያ እና መስታወት ማፅጃ ሁለቱን በአንድ ላይ 
👉መሰታወት ማፅጃ
👉ለእንከን አልባ ፅዳት
👉ያለ ኤሌክትሪክ 
👉ፈር ላለውም ለሌለውም የሚሆን!
ደቃቅ ቆሻሻዎችን ሳያስቀር
ልቅ. . . . .ም  አድርጎ የሚያፀዳ

የተረጋገጠ የ አንድ ዓመት ዋስትና እንሰጣለን‼️

👉ሁለቱን በአንድ ላይ 4600

☎️ **0989939393** / **0911259661**

🏏አድራሻ ፦
1 .ጉርድ ሾላ ሆሊ ሲቲ ሴንተር 3ኛ ፎቅ
2 . ፒያሳ ካንትሪ ታወር 2ኛ ፎቅ፤
3 . ጀሞ ደሊና ህንፃ ምድር ላይ
(ውልና ማስረጃ ያለበት ህንፃ) 
4 . ገርጂ መብራት ሃይል
      ፋውንቴን ህንፃ ፊት ለፊት


**#carpet** **#gelagele_** **#cleaning** **#HouseholdItems** **#housecleaningservice** **#ethiopian_tik_tok** **#ገላግሌ** **#onlineshopping"
@meneshayeofficial,972,2025-04-16 09:25:30+00:00,"የቴምር ፍሬውን እንዳትጥሉት!!!

ገላግሌ ቡናና ቅመም መፍጫ
👉ለቡናና ለቅመም ሁለት  የተለያየ መፍጫ ያለው
👉 2 የማቀዝቀዣ (ፋን) ሲስተም ያለው
👉መያዣው ከሞተሩ ስለሚለይ ለማፅዳት ቀላል
☑️የተረጋገጠ የ አንድ ዓመት ዋስትና እንሰጣለን‼️

📱0989939393📱0911259661 

🚴‍♂️ ይዘዙን ያሉበት ድረስ እናመጣለን‼️

👉 ቲክቶክ ቻናል ወይም ፌስቡክ ገፃችንን ይጎብኙ!!

🎯 ቲክቶክ:http://tiktok.com/@gelagle_
🎯 ቴሌግራም https://t.me/gelaglewoch፡http://facebook.com/@gelagleofficial
🎯 ዌብሳይት፡- https://gelagle-official.com/


#spice #ቡና_መፍጫ #coffe_grinder  #ethiopiancoffee #spice_grind  #gelagle  #Ethiopia inder #የቤትዕቃ"
@meneshayeofficial,970,2025-04-12 09:30:16+00:00,"በገላግሌ የስጋ መፍጫ
በሁሉም ማጀት ሊኖር የሚገባ
👉ለስጋ
👉ለጨጓራ
👉ለጎመን ክትፎ አቻ የማይገኝት
🎄ቤትዎ ሆነው ስጋን 
ያለ ኤሌክትሪክ ይፍጩ!!!

ዋጋ 3500 ብር
  **የተረጋገጠ የ አንድ ዓመት ዋስትና እንሰጣለን‼️

📱**0989939393**    /   📱**0911259661** 

🚴‍♂️ ይዘዙን ያሉበት ድረስ እናመጣለን‼️

☑️በሱቆቻችን እና በኤግዚቢሽን፤ ሚሊኒየምና በአዳማ ባዛር ያገኙናል
👑👑 ውድ ደንበኛችን በስራችን ላይ ሀሳብ እና አስተያየት ካለዎት  በዚህ ስልክ ደዉለዉ ያሳዉቁን። 
**0939091943**

👉 ቲክቶክ ቻናል ወይም ፌስቡክ ገፃችንን ይጎብኙ!!

🎯 ቲክቶክ:**http://tiktok.com/@gelagle_**
🎯 ፌስቡክ፡**http://facebook.com/@gelagleofficial**
🎯 ዌብሳይት፡- **https://gelagle-official.com/
#ገላግሌ #kitchen #gelagle #meat_mincer
#ስጋመፍጫ #ገላግሌ_ስጋ_መፍጫ #mincer  #  #cheff #kitchen #best_forkitchen #gelagle  #addisabeba #ክትፎ"
@meneshayeofficial,969,2025-04-12 08:00:51+00:00,"**የገላግሌ 28cm ባለክዳን  መጥበሻ

በፍፁም የማይዙ ፤የማይጫጫሩ  ፤የማይዝጉ

የተረጋገጠ የ አንድ ዓመት ዋስትና እንሰጣለን‼️

👉28ሴ.ሜ ስፋት:4000
**
**👉የተረጋገጠ የ አንድ ዓመት ዋስትና እንሰጣለን‼️

📱**0989939393**    /   📱**0911259661** 

🚴‍♂️ ይዘዙን ያሉበት ድረስ እናመጣለን‼️

☑️በሱቆቻችን እና በኤግዚቢሽን፤ ሚሊኒየምና በአዳማ ባዛር ያገኙናል
👑👑 ውድ ደንበኛችን በስራችን ላይ ሀሳብ እና አስተያየት ካለዎት  በዚህ ስልክ ደዉለዉ ያሳዉቁን። 
**0939091943**

👉 ቲክቶክ ቻናል ወይም ፌስቡክ ገፃችንን ይጎብኙ!!

🎯 ቲክቶክ:**http://tiktok.com/@gelagle_**
🎯 ፌስቡክ፡**http://facebook.com/@gelagleofficial**
🎯 ዌብሳይት፡- **https://gelagle-official.com/

#Kitchenware #cooking #foodrecipes #Ethiopia #fasika #onlineshopping #gelagle"
@meneshayeofficial,968,2025-04-11 11:57:10+00:00,"በዓልን ምክንያት በማድረግ ሶስቱን በማይታመን ዋጋ በ 6800 ብር ብቻ
👉በራሱ የሚጨነቅ መወልወያ
👉ምንጣፍ መጥረጊያ
👉የመስታወት መወልወያ

👉ታላቅ ቅናሽ በ 6800 ብር ብቻ

☑️የተረጋገጠ የ አንድ ዓመት ዋስትና እንሰጣለን‼️

የማህበራዊ ሚዲያ ገፆቻችንን ይጎብኙ፦
https://linktr.ee/gelalge


☎️ 0989939393 / 0911259661 ይዘዙን ያሉበት እናደርሳለን

☎️ከላይ ያለው ስልክ ካልተነሳ ወይም ለአስተያየት 0939091943 ይደውሉልን

👉የተረጋገጠ የአንድ አመት ዋስትና እንሰጣለን

#homeappliancestores #carpet #gelagele_ #cleaning #HouseholdItems #housecleaningservice #ethiopian_tik_tok #ገላግሌ #onlineshopping #aliexpressglass"
@meneshayeofficial,967,2025-04-11 11:56:54+00:00,"የገላግሌ ድስቶች እና መጥበሻ
በፍፁም የማይዙ ፤የማይጫጫሩ  ፤የማይዙ
☑️እንደ አማራጭዎ
ከአንድ አመት ዋስትና ጋር
☑️ 28ሴ.ሜ  ወይም 6ሊትር
☑️ 24 ሴ.ሜ ስፋት ወይም 3ሊትር
☑️ 18 ሴ.ሜ  ስፋት ወይም 1.5ሊትር

 መጥበሻ
☑️28ሴ.ሜ  ☑️ 24 ሴ.ሜ 


የተረጋገጠ የ አንድ ዓመት ዋስትና እንሰጣለን‼️
📱0989939393    /   📱0911259661 
🚴‍♂️ ይዘዙን ያሉበት ድረስ እናመጣለን‼️

☑️**በኤግዚቢሽን፤ ሚሊኒየምና በአዳማ ባዛር ያገኙናል**
👉 ቲክቶክ ቻናል ወይም ፌስቡክ ገፃችንን ይጎብኙ!!

🎯 ቲክቶክ:http://tiktok.com/@gelagle_
🎯 ፌስቡክ፡http://facebook.com/@gelagleofficial
🎯 ዌብሳይት፡- https://gelagle-official.com/

#homeappliancestores #kitchengadgets #fyp #gelagle #cookware #ethiopiancooking #ethiopianmom"
@meneshayeofficial,966,2025-04-07 15:35:45+00:00,ክብር ለእናቶች🙏🙏🙏🙏🙏🙏
@meneshayeofficial,965,2025-04-04 06:24:11+00:00,"ከስምንት አመት ጀምሮ ላሉ ልጆች የሚመከር

📱0989939393    /   0930323334

🚴‍♂️ ይዘዙን ያሉበት ድረስ እናመጣለን‼️"
@meneshayeofficial,964,2025-04-02 07:18:20+00:00,"እስከዛ የልጆች ፖፖ
**ለልጆች ምቹ የሆነ ልዩ ዲዛይን
👉የልጆዎን ደህንነት የሚጠብቅ
👉ማይቀዘቅዝ እና የማይቆረቁር 
👉በጣም ጠንካራ
👉ለማፅዳት አመቺ እና በቀላሉ የሚነቃቀል
👉የተረጋገጠ የ አንድ ዓመት ዋስትና እንሰጣለን‼️
👉**5000

0989939393**    /   📱**0911259661** 

🚴‍♂️ ይዘዙን ያሉበት ድረስ እናመጣለን‼️

👉በሚሊኒየም እና ኤግዚቢሽን ባዛር ያገኙናል

👉**#kidspottytraining** **#የልጅ_ልጅ_ደስታ** **#mombabycare** **#ethiomom** **#addisababa** **#gelagle"
@meneshayeofficial,963,2025-04-02 05:08:51+00:00,"የልጆች ደህንነት መጠበቂያ!

አድራሻ፦
📍ጉርድ ሾላ ሆሊ ሲቲ ሴንተር 3ኛ ፎቅ
ይምጡ በመነሻዬ የልጅዎን መነሻ ያቅልሉ!

ይደውሉ 0989939393 ወይም 0930323334

Telegram > http://t.me/meneshayeofficial
Tiktok > http://tiktok.com/@meneshayeofficial
Facebook > http://facebook.com/@meneshayeofficial"
@meneshayeofficial,962,2025-04-01 05:28:49+00:00,"👉ቆይ ቆይ እየጠበቃችሁት እና በደንበኞች የተመሰከረለት ምርት ላሳያችሁ

👉ስለምርቱ እኛ ሳንሆን የተጠቀሙበት  መስክረውለታል  !   

👉የልጆች ጠረበዛ ከነወንበር

👉በጣም ጠንካራ

👉ማንጠልጠያ ያለው

👉በፈለጉት መጠን ከፍ ዝቅ የሚያረጉት

👉የራሱ መሳቢያ ያለው 

👉ከላይ የተገጠመለት መጽሐፍ ማስቀመጫ ያለው እያዩ እንዲጽፉ የሚያስችላቸው

**☎️ **0989939393** / **0911259661** ይዘዙን ያሉበት እናደርሳለን**

**ቲክቶክ ቻናል ወይም ፌስቡክ ገፃችንን ይጎብኙ!!

🎯 ቲክቶክ:**http://tiktok.com/@gelagle_**
🎯 ፌስቡክ፡**http://facebook.com/@gelagleofficial**
🎯 ዌብሳይት፡- **https://gelagle-official.com/"
@meneshayeofficial,960,2025-03-29 14:02:48+00:00,"ለመሸለም
1.   http://tiktok.com/@gelagle_ tik tok account መቀላቀል
3.ለ አምስት ሰው ማጋራት
2..ኮሜንት ላይ   @ gelagle_  ብለው ሜንሽን በማድረግ ፣ ለእናታችሁ ፍቅራችሁን መግለጽ እና ብዙ ላይክ ያገኘ ተሸላሚ ይሆናል"
@meneshayeofficial,959,2025-03-25 10:08:26+00:00,"👉የቀለሜ መነሻ ጥቅል በዉስጡ ባለድምጽ መማሪያ ፓድ፤ መነሻዬ ኤሌክትሮኒክ ሰሌዳ ፤ልጆች
ደጋግመው የሚፅፉበት ፤ የፃፉትን በቀላሉ የሚያጠፉበትን 11 መጽሀፍቶችን ያካተተ ነዉ።

👉ለበለጠ ለማወቅ ከታች ያለውን ሊንክ ይጫኑ

https://meneshaye-official.com/meneshaye-lelije/yekeleme-menesha.html

#መነሻዬ #ቀለሜጥቅል #kids #kidstoys
#kidseducationaltoys #parents #kidsactivities
#toyshop"
@meneshayeofficial,958,2025-03-23 09:46:41+00:00,"Easy Electric Circuits 

ልጆችዎ ስለኤሌክትሪክ እየተጫወቱ ይወቁ!!

👉64 መለማመጃዎች ያሉት
👉15 የሰርኪዩትና 5 ሞተር ነክ ሙከራዎች ያሉት
👉ስለ ፓራላል እና ሲሪየስ ሰርኪዩት ፣ ቮልቴጅ፣ ከረንት ፣ ሞተር ፣ጄኔሬተርና ሌሎች ከኤሌክትሪክ ጋር የተገናኙ እውቀቶችን የሚያገኙበት
👉እያንዳንዱን አሰራር የሚያሳይ አጋዥ ማኑዋል ያለው
👉ልጆች በጋራ ሆነው ሊማሩበት የሚያስችል

👉የልጆችን የፈጠራ ክህሎት በእጅጉ የሚያዳብር
👉በራስ መተማመናቸውን የሚጨምር
👉ለልጆችዎ ምርጥ ስጦታ መሆን የሚችል
👉ጠንካራና ለረዥም ጊዜ እንዲጠቀሙበት ሆኖ የተዘጋጀ

ዋጋ 3300

አድራሻ፦
📍ጉርድ ሾላ ሆሊ ሲቲ ሴንተር 3ኛ ፎቅ
ይምጡ በመነሻዬ የልጅዎን መነሻ ያቅልሉ!

ይደውሉ 0989939393 ወይም 0930323334

Telegram > http://t.me/meneshayeofficial
Tiktok > http://tiktok.com/@meneshayeofficial
Facebook > http://facebook.com/@meneshayeofficial

#electricity #circuit #physics #enginnering  #creativity  #ልጆች  #gift   #entertain #toy #kid   #educationaltoys #meneshaye
#meneshayestore#ethiopianparents #stemforkids #learningwithfun #kidseducationalactivities"
@meneshayeofficial,957,2025-03-15 13:41:52+00:00,"ተወዳጇ ድምጻዊት ቤቲ ጂ መነሻዬን ወድዋለች....እናመሰግናለን

ለበለጠ 👉https://meneshaye-official.com/meneshaye-lelije/"
@meneshayeofficial,956,2025-03-13 06:20:28+00:00,"Metal 3D Puzzles 

ይህን 3D በብረት ይስሩ!!

👉ሙሉ በሙሉ ከብረት የሚሰራ
👉የራሱ መቁረጫና ማጠፊያ ያለው
👉ማራኪ ጌጥ መሆን የሚችል
👉ተገጣጥሞ ሲያልቅ 14.7 ሴ.ሜትር ርዝማኔ ያለው
👉ፈታኝ ፐዝል ለሚፈልጉ ተመራጭ
👉አሰራሩን በዝርዝር የሚያሳይ ማኑዋል ያለው

👉ምርጥ ስጦታ መሆን የሚችል
👉አትኩሮትንና ፅናትን የሚለማመዱበት
👉በራስ መተማመንን የሚያዳብር
👉ምናባዊ አቅምንና ፈጠራን የሚያጎለብት
👉ዘና ለማለትና የመጨናነቅ ስሜትን ለመቀነስ የሚረዳ

📱0989939393    /   0930323334

🚴‍♂️ ይዘዙን ያሉበት ድረስ እናመጣለን‼️

👑👑 ውድ ደንበኛችን በስራችን ላይ ሀሳብ እና አስተያየት ካለዎት  በዚህ ስልክ ደዉለዉ ያሳዉቁን። 
0939091943

🏏አድራሻ ፦
1 .ጉርድ ሾላ ሆሊ ሲቲ ሴንተር 3ኛ ፎቅ
2 . ፒያሳ ካንትሪ ታወር 2ኛ ፎቅ፤
3 . ጀሞ ደሊና ህንፃ ምድር ላይ
(ውልና ማስረጃ ያለበት ህንፃ) 
4 . ገርጂ መብራት ሃይል
      ፋውንቴን ህንፃ ፊት ለፊት


የተረጋገጠ የ አንድ ዓመት ዋስትና እንሰጣለን‼️

👉 ቲክቶክ ቻናል ወይም ፌስቡክ ገፃችንን ይጎብኙ!!

🎯 ቲክቶክ:http://tiktok.com/@meneshayeofficial
🎯 ፌስቡክ፡http://facebook.com/@meneshayeofficial
🎯 ዌብሳይት፡- https://meneshaye-official.com/

#puzzle #kidsactivities #puzzlechallenge #ethioparents #addisabebaparents #meneshaye #የልጆች_መጫወቻ"
